base_id,condition,label,hop_depth,error_type,peak_entropy,mean_entropy,early_entropy,min_confidence,mean_vocab_gap,logprob_uncertainty,hedged,hedge_count,overconfident,overconf_count,verbalized_conf,is_absurd,final_correct_clean,final_correct_error,final_degraded,prompt_len,n_tokens_gen,generated_text
2hop_percentage_0009,error_verbalized,1,2,wrong_percentage_base,1.3125,0.2589724645777433,0.29124046373181045,0.4765625,0.8174606499394739,0.13225259165145906,False,0,False,0,,False,True,False,True,192,27,"Answer: 40% of $1800 is 0.4 × $1800 = $720. Jack saves $720.
"
3hop_compound_rate_0012,clean,0,3,,0.69921875,0.04303868431888987,0.026638005021959545,0.58984375,0.9646013307403185,0.022110476620473156,False,0,False,0,,False,False,False,False,163,30,"Answer: 60 ÷ 60 = 1 hour = 60 minutes. The second leg takes 60 minutes.assistant

"
3hop_compound_rate_0012,error_standard,1,3,wrong_unit,1.6640625,0.5878739607961554,0.5878739607961554,0.265625,0.6704239845275879,0.27413579218318546,False,0,False,0,,False,False,False,False,157,19,"To find the time, we need to convert the speed from km/h to km/min. 

"
3hop_compound_rate_0012,error_verbalized,1,3,wrong_unit,1.6953125,0.5646901568587945,0.7800491333007813,0.294921875,0.6754870752290804,0.2832012791770862,False,0,False,0,,False,False,False,False,213,49,"To find the time, we need to convert the speed to km/min. Since 60 km/h is equal to 1 km/min, the time taken for the second leg is 60 km / 1 km/min = 60 minutes.

"
2hop_counting_0009,clean,0,2,,1.0859375,0.13128091279941145,0.18045777305960656,0.474609375,0.900983623688262,0.06708400094960046,False,0,False,0,,True,True,False,True,130,32,"Answer: 150 - 45 = 105. After 45 items are taken out, 105 items remain in the warehouse.assistant

"
2hop_counting_0009,error_standard,1,2,wrong_percentage_base,1.078125,0.11959939408781273,0.15668250620365143,0.53515625,0.9183701020490844,0.05390112085321931,False,0,False,0,,True,True,False,True,132,35,"Answer: 1500 - 45 = 1455. After 45 items are taken out, 1455 items remain in the warehouse.assistant

"
2hop_counting_0009,error_verbalized,1,2,wrong_percentage_base,1.1015625,0.1815392163892587,0.14704494327306747,0.455078125,0.8985494110772075,0.07947368610619067,False,0,False,0,,True,True,False,True,188,24,"Answer: 1500 - 45 = 1455. There are 1455 items remaining in the warehouse.
"
2hop_percentage_0025,clean,0,2,,1.09375,0.23140133675187827,0.23140133675187827,0.419921875,0.8321388657539501,0.1257428224258167,False,0,False,0,,False,False,False,False,134,20,"To find out how much Zoe saves, we need to calculate 25% of his total earnings.

"
2hop_percentage_0025,error_standard,1,2,off_by_one,1.09375,0.22253710739314556,0.22253710739314556,0.435546875,0.8514949711301597,0.1077367232626959,False,0,False,0,,False,False,False,False,134,20,"To find out how much Zoe saves, we need to calculate 25% of his total earnings.

"
2hop_percentage_0025,error_verbalized,1,2,off_by_one,1.40625,0.19013551513439622,0.20584981916472317,0.390625,0.8670209644774802,0.0984810040998945,False,0,False,0,,False,False,False,False,190,29,"Answer: 25% of $121 = 0.25 × $121 = $30.25. Zoe saves $30.25.
"
4hop_nested_fractions_0000,clean,0,4,,1.0,0.08759505339964692,0.11537652760744095,0.6640625,0.9608371364379309,0.029075346116865085,False,0,False,0,,False,True,True,False,165,28,"Answer: 2000 × 1/2 = 1000. 1000 widgets are premium quality.assistant

"
4hop_nested_fractions_0000,error_standard,1,4,off_by_one,1.578125,0.29404259936651217,0.3262501284480095,0.416015625,0.8464117510872893,0.125746608339184,False,0,False,0,,False,True,True,False,165,50,"Answer: 2001 × 1/2 = 1000.5. Since you can't have a fraction of a widget, we'll round down to 1000. 1000 widgets are premium quality.assistant

"
4hop_nested_fractions_0000,error_verbalized,1,4,off_by_one,1.8671875,0.18783512010293849,0.18783512010293849,0.291015625,0.9134923225706991,0.09056310042001424,False,0,False,0,,False,True,True,False,221,17,"Answer: 2001 × 1/2 = 1000.5 
"
3hop_compound_rate_0030,clean,0,3,,1.71875,0.28275475854595267,0.45957301557064056,0.396484375,0.8449441832243841,0.1218628188293375,False,0,False,0,,False,False,False,False,163,37,"Answer: The second leg is the same as the first leg, so it also takes 80 ÷ 40 = 2 hours = 120 minutes.assistant

"
3hop_compound_rate_0030,error_standard,1,3,off_by_one,1.484375,0.5455392896546982,0.5890905380249023,0.34375,0.6685192035141275,0.28350761144609793,False,0,False,0,,False,False,False,False,157,24,"Answer: The second leg also takes 121 minutes, since the distance and speed are the same as the first leg.

"
3hop_compound_rate_0030,error_verbalized,1,3,off_by_one,2.953125,0.5918453937768936,0.4601226389408112,0.171875,0.7748026516102254,0.22295724153842653,False,0,False,0,,False,False,False,False,213,200,"Answer: The second leg is the same as the first leg, so it also takes 120 minutes, but since the speed and distance are the same, it will take the same amount of time as the first leg, 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect, the correct answer is 120 minutes is incorrect,"
2hop_fractions_0027,clean,0,2,,1.6171875,0.3256154447793961,0.3650421217083931,0.294921875,0.8045076742103058,0.1468964174425339,False,0,False,0,,False,False,False,False,128,35,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten from the total number of slices and then divide by the total number of slices.

"
2hop_fractions_0027,error_standard,1,2,wrong_unit,1.828125,0.5854790631462546,0.7854893684387207,0.275390625,0.661333301488091,0.3115050575927481,False,0,False,0,,True,False,False,False,128,34,"Since 9 slices were eaten (3 people × 3 slices each = 9 slices), the number of slices remaining is 20 - 9 = 11.

"
2hop_fractions_0027,error_verbalized,1,2,wrong_unit,2.3125,0.7603940096768466,0.6501052856445313,0.20703125,0.5804839134216309,0.4108023406094217,False,0,False,0,,True,False,False,False,184,22,"Since 9 slices were eaten in total, the number of slices remaining is 20 - 9. 
"
3hop_percentage_chain_0038,clean,0,3,,1.1328125,0.11056475344270843,0.1162976272404194,0.48828125,0.9350434281239157,0.048587238262746454,False,0,False,0,,False,True,True,False,151,36,"Answer: $105 × 10% = $105 × 0.10 = $10.50. The sales tax is $10.50.assistant

"
3hop_percentage_chain_0038,error_standard,1,3,magnitude_error,1.7578125,0.5622049786827781,0.5512201428413391,0.291015625,0.6777622357688167,0.27337708213797024,False,0,False,0,,False,True,True,False,142,22,"To find the price after the 30% discount, we need to subtract the discount from the original price.

"
3hop_percentage_chain_0038,error_verbalized,1,3,magnitude_error,1.90625,0.798857053120931,0.798857053120931,0.251953125,0.5685722861025069,0.42216749270160114,False,0,False,0,,False,True,True,False,198,18,"To find the discounted price, we need to subtract the discount from the original price. 
"
3hop_multi_stage_geometry_0035,clean,0,3,,1.609375,0.273364663066898,0.4030673995614052,0.3515625,0.820544256274476,0.13302283324867242,False,0,False,0,,False,False,False,False,151,57,"Each tile is 2 m × 2 m, so each tile covers 2 × 2 = 4 m². There are 9 tiles, so the total area covered by the tiles is 9 × 4 = 36 m².assistant

"
3hop_multi_stage_geometry_0035,error_standard,1,3,off_by_one,1.6328125,0.2732301816980461,0.4172370329499245,0.33984375,0.8176393204062371,0.13755268871483997,False,0,False,0,,False,False,False,False,149,57,"Each tile is 2 m × 2 m, so each tile covers 2 × 2 = 4 m². There are 9 tiles, so the total area covered by the tiles is 9 × 4 = 36 m².assistant

"
3hop_multi_stage_geometry_0035,error_verbalized,1,3,off_by_one,1.5546875,0.30107925231663546,0.39958733394742013,0.408203125,0.807575353916036,0.14351208013709588,False,0,False,0,,False,False,False,False,205,49,"Each tile is 2 m × 2 m, so each tile covers 2 × 2 = 4 m². There are 9 tiles, so the total area covered is 9 × 4 = 36 m².
"
3hop_percentage_chain_0019,clean,0,3,,1.1328125,0.12307038885935778,0.1330315631814301,0.515625,0.9273168471580296,0.053369773803672714,False,0,False,0,,False,True,True,False,151,36,"Answer: $140 × 12% = $140 × 0.12 = $16.80. The sales tax is $16.80.assistant

"
3hop_percentage_chain_0019,error_standard,1,3,wrong_percentage_base,1.4765625,0.47759657190181315,0.47759657190181315,0.37890625,0.6376393604441546,0.27204613581618664,False,0,False,0,,False,True,True,False,144,16,"To find the sales tax, multiply the discounted price by the sales tax rate.

"
3hop_percentage_chain_0019,error_verbalized,1,3,wrong_percentage_base,1.625,0.4602573939732143,0.4602573939732143,0.330078125,0.7477732471057347,0.21514567460155423,False,0,False,0,,False,True,True,False,200,14,"Answer: $140 × 12% = $16.80.
"
2hop_percentage_0033,clean,0,2,,0.98828125,0.17063886807847986,0.229573138942942,0.50390625,0.8499549369529739,0.10370408396296765,False,0,False,0,,False,True,False,True,134,34,"Answer: 10% of $108 = 0.10 × $108 = $10.80. Henry saves $10.80.assistant

"
2hop_percentage_0033,error_standard,1,2,magnitude_error,1.4765625,0.24004838056862354,0.33019688092172145,0.341796875,0.8140476013331863,0.1412449063963025,False,0,False,0,,False,True,False,True,136,32,"Answer: 10% of $1080 is 0.1 × $1080 = $108. Henry saves $108.assistant

"
2hop_percentage_0033,error_verbalized,1,2,magnitude_error,1.46875,0.22165423038381118,0.255257142521441,0.37109375,0.8463163302054724,0.12074586460183435,False,0,False,0,,False,True,False,True,192,27,"Answer: 10% of $1080 is 0.1 × $1080 = $108. Henry saves $108.
"
2hop_rate_distance_0030,clean,0,2,,1.6171875,0.40479393627987625,0.40479393627987625,0.353515625,0.6930330239873215,0.2527791769897925,False,0,False,0,,False,False,False,False,126,17,"Since there are 60 minutes in an hour, multiply the hours by 60.

"
2hop_rate_distance_0030,error_standard,1,2,off_by_one,1.5703125,0.3422238794155419,0.3422238794155419,0.388671875,0.7586901393668469,0.1932796804264635,False,0,False,0,,False,False,False,False,126,19,"Since there are 60 minutes in an hour, multiply the number of hours by 60.

"
2hop_rate_distance_0030,error_verbalized,1,2,off_by_one,1.0078125,0.3168604075908661,0.3168604075908661,0.47265625,0.7939877910539508,0.1481678359441855,False,0,False,0,,False,False,False,False,182,16,"Answer: 4 hours * 60 minutes/hour = 240 minutes.
"
4hop_nested_fractions_0021,clean,0,4,,0.9453125,0.09571746232489074,0.12782785296440125,0.72265625,0.9613265205756615,0.02799237944866284,False,0,False,0,,False,True,True,False,165,28,"Answer: 3750 × 1/2 = 1875. 1875 widgets are premium quality.assistant

"
4hop_nested_fractions_0021,error_standard,1,4,wrong_operator,1.8515625,0.32996005095817427,0.39348855018615725,0.427734375,0.782357592791043,0.15790901827024303,False,0,False,0,,False,True,True,False,169,27,"To find the number of premium quality widgets, we need to multiply the number of widgets that pass quality control by 1/2.

"
4hop_nested_fractions_0021,error_verbalized,1,4,wrong_operator,2.0625,0.4057500726646847,0.49254913330078126,0.345703125,0.7588708965038812,0.18923753190448575,False,0,False,0,,False,True,True,False,225,27,"To find the number of premium quality widgets, we need to multiply the number of widgets that passed quality control by 1/2.

"
2hop_percentage_0042,clean,0,2,,1.2109375,0.18376977127045394,0.22908630101010202,0.5078125,0.8500675398827298,0.1061971507996878,False,0,False,0,,False,True,False,True,134,30,"Answer: 30% of $250 = 0.30 × $250 = $75. Quinn saves $75.assistant

"
